1309,  113001,  completed,  eof,  2014-06-14 05:35:15,  2014-06-14 05:35:18,  3,  modelParams|sensorParams|encoders|mad:n_56.modelParams|clParams|alpha_0.00478293654063.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0875085284434,  500,  56,  0.00478293654063,  9,  12,  1,  28,  0.0875085284434,  11.8307335239,  11.4116263379, 
1309,  113002,  completed,  eof,  2014-06-14 05:35:16,  2014-06-14 05:35:18,  2,  modelParams|sensorParams|encoders|mad:n_29.modelParams|clParams|alpha_0.0124686659357.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0910115485031,  500,  29,  0.0124686659357,  9,  12,  2,  28,  0.0910115485031,  11.8418498654,  11.4223488798, 
1309,  113003,  completed,  eof,  2014-06-14 05:35:17,  2014-06-14 05:35:20,  3,  modelParams|sensorParams|encoders|mad:n_84.modelParams|clParams|alpha_0.00979571203402.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0941142234132,  500,  84,  0.00979571203402,  9,  12,  1,  28,  0.0941142234132,  11.8444075966,  11.4248160026, 
1309,  113004,  completed,  eof,  2014-06-14 05:35:18,  2014-06-14 05:35:20,  2,  modelParams|sensorParams|encoders|mad:n_22.modelParams|clParams|alpha_0.0141444991029.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0851883463259,  500,  22,  0.0141444991029,  9,  13,  1,  52,  0.0851883463259,  14.1536046951,  13.6522091203, 
1309,  113005,  completed,  eof,  2014-06-14 05:35:18,  2014-06-14 05:35:21,  3,  modelParams|sensorParams|encoders|mad:n_62.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.098229175599,  500,  62,  0.0001,  9,  12,  2,  28,  0.098229175599,  11.8779036634,  11.4571254615, 
1309,  113006,  completed,  eof,  2014-06-14 05:35:18,  2014-06-14 05:35:21,  3,  modelParams|sensorParams|encoders|mad:n_22.modelParams|clParams|alpha_0.0055273931976.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0867001391988,  500,  22,  0.0055273931976,  9,  12,  1,  28,  0.0867001391988,  11.8294759704,  11.4104133337, 
1309,  113007,  completed,  eof,  2014-06-14 05:35:20,  2014-06-14 05:35:23,  3,  modelParams|sensorParams|encoders|mad:n_51.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0936180573571,  500,  51,  0.0001,  9,  13,  1,  52,  0.0936180573571,  14.111150688,  13.6112590588, 
1309,  113008,  completed,  eof,  2014-06-14 05:35:20,  2014-06-14 05:35:23,  3,  modelParams|sensorParams|encoders|mad:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  500,  22,  0.0001,  9,  12,  1,  28,  0.1,  11.8294759704,  11.4104133337, 
1309,  113009,  completed,  killed,  2014-06-14 05:35:21,  2014-06-14 05:35:23,  2,  modelParams|sensorParams|encoders|mad:n_22.modelParams|clParams|alpha_0.000765397800653.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0991634604564,  400,  22,  0.000765397800653,  9,  12,  1,  28,  0.0991634604564,  11.9914049018,  11.8065160102, 
1309,  113010,  completed,  killed,  2014-06-14 05:35:21,  2014-06-14 05:35:23,  2,  modelParams|sensorParams|encoders|mad:n_103.modelParams|clParams|alpha_0.0161525281973.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_97.modelParams|spParams|synPermInactiveDec_0.0860672718591,  250,  103,  0.0161525281973,  9,  13,  2,  97,  0.0860672718591,  12.8098200959,  12.7897683746, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|mad:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[5]:window=1000:field=mad,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[5]:window=1000:field=mad, 
2101,  279330,  completed,  eof,  2014-06-18 21:50:25,  2014-06-18 21:50:38,  13,  modelParams|sensorParams|encoders|mad:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  500,  272,  0.05005,  11,  14,  3,  275,  0.05015,  19.7866732539,  12.7493840653, 
2101,  279361,  completed,  eof,  2014-06-18 21:50:25,  2014-06-18 21:50:34,  9,  modelParams|sensorParams|encoders|mad:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  500,  22,  0.0001,  9,  12,  1,  28,  0.1,  34.0980397886,  21.9707982014, 
2101,  279382,  completed,  eof,  2014-06-18 21:50:26,  2014-06-18 21:50:41,  15,  modelParams|sensorParams|encoders|mad:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  500,  521,  0.1,  12,  16,  5,  521,  0.0003,  18.1121800799,  11.6704378313, 
2101,  279393,  completed,  eof,  2014-06-18 21:50:26,  2014-06-18 21:50:38,  12,  modelParams|sensorParams|encoders|mad:n_147.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  500,  147,  0.025075,  10,  13,  2,  151,  0.075075,  20.8588131096,  13.4402087743, 
2101,  279394,  completed,  eof,  2014-06-18 21:50:34,  2014-06-18 21:50:48,  14,  modelParams|sensorParams|encoders|mad:n_396.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  500,  396,  0.075025,  11,  15,  4,  398,  0.025225,  18.8640937826,  12.1549273893, 
2101,  279395,  completed,  eof,  2014-06-18 21:50:38,  2014-06-18 21:50:51,  13,  modelParams|sensorParams|encoders|mad:n_222.modelParams|clParams|alpha_0.06004.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_225.modelParams|spParams|synPermInactiveDec_0.06012,  500,  222,  0.06004,  11,  16,  3,  225,  0.06012,  19.7051676751,  12.6968665999, 
2101,  279406,  completed,  eof,  2014-06-18 21:50:39,  2014-06-18 21:50:50,  11,  modelParams|sensorParams|encoders|mad:n_84.modelParams|clParams|alpha_0.0125875.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_459.modelParams|spParams|synPermInactiveDec_0.0127625,  500,  84,  0.0125875,  10,  12,  2,  459,  0.0127625,  21.8728483085,  14.0935942141, 
2101,  279407,  completed,  eof,  2014-06-18 21:50:41,  2014-06-18 21:50:54,  13,  modelParams|sensorParams|encoders|mad:n_450.modelParams|clParams|alpha_0.0357785714286.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_345.modelParams|spParams|synPermInactiveDec_0.0857571428571,  500,  450,  0.0357785714286,  11,  15,  5,  345,  0.0857571428571,  19.3936425939,  12.4961379147, 
2101,  279408,  completed,  eof,  2014-06-18 21:50:48,  2014-06-18 21:50:58,  10,  modelParams|sensorParams|encoders|mad:n_334.modelParams|clParams|alpha_0.0875125.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_90.modelParams|spParams|synPermInactiveDec_0.0376875,  500,  334,  0.0875125,  11,  14,  2,  90,  0.0376875,  18.3896548547,  11.8492264749, 
2101,  279409,  completed,  eof,  2014-06-18 21:50:50,  2014-06-18 21:51:01,  11,  modelParams|sensorParams|encoders|mad:n_188.modelParams|clParams|alpha_0.0667.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_192.modelParams|spParams|synPermInactiveDec_0.0667666666667,  500,  188,  0.0667,  10,  13,  4,  192,  0.0667666666667,  19.4605304348,  12.539236558, 
2101,  279410,  completed,  eof,  2014-06-18 21:50:51,  2014-06-18 21:51:04,  13,  modelParams|sensorParams|encoders|mad:n_484.modelParams|clParams|alpha_0.0425575.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_311.modelParams|spParams|synPermInactiveDec_0.0925225,  500,  484,  0.0425575,  10,  12,  5,  311,  0.0925225,  17.822473259,  11.483767567, 
2101,  279411,  completed,  eof,  2014-06-18 21:50:54,  2014-06-18 21:51:05,  11,  modelParams|sensorParams|encoders|mad:n_113.modelParams|clParams|alpha_0.0818363636364.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_62.modelParams|spParams|synPermInactiveDec_0.0184272727273,  500,  113,  0.0818363636364,  11,  15,  1,  62,  0.0184272727273,  18.7453603688,  12.0784224674, 
2101,  279412,  completed,  eof,  2014-06-18 21:50:58,  2014-06-18 21:51:10,  12,  modelParams|sensorParams|encoders|mad:n_365.modelParams|clParams|alpha_0.01883125.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_490.modelParams|spParams|synPermInactiveDec_0.04391875,  500,  365,  0.01883125,  10,  14,  3,  490,  0.04391875,  19.0159212784,  12.2527562174, 
2101,  279413,  completed,  eof,  2014-06-18 21:51:01,  2014-06-18 21:51:10,  9,  modelParams|sensorParams|encoders|mad:n_51.modelParams|clParams|alpha_0.0942365384615.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_123.modelParams|spParams|synPermInactiveDec_0.0309769230769,  500,  51,  0.0942365384615,  11,  16,  4,  123,  0.0309769230769,  20.1950990989,  13.0125499797, 
2101,  279414,  completed,  eof,  2014-06-18 21:51:04,  2014-06-18 21:51:17,  13,  modelParams|sensorParams|encoders|mad:n_307.modelParams|clParams|alpha_0.00545178571429.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_424.modelParams|spParams|synPermInactiveDec_0.00564107142857,  500,  307,  0.00545178571429,  11,  13,  1,  424,  0.00564107142857,  18.5259328478,  11.9370361057, 
2101,  279415,  completed,  eof,  2014-06-18 21:51:06,  2014-06-18 21:51:18,  12,  modelParams|sensorParams|encoders|mad:n_468.modelParams|clParams|alpha_0.0483820374178.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_335.modelParams|spParams|synPermInactiveDec_0.0924030993415,  500,  468,  0.0483820374178,  10,  13,  5,  335,  0.0924030993415,  19.0513164845,  12.2755628343, 
2101,  279416,  completed,  eof,  2014-06-18 21:51:10,  2014-06-18 21:51:21,  11,  modelParams|sensorParams|encoders|mad:n_371.modelParams|clParams|alpha_0.042851787966.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_287.modelParams|spParams|synPermInactiveDec_0.0884382765868,  500,  371,  0.042851787966,  10,  12,  4,  287,  0.0884382765868,  18.2350859286,  11.7496312282, 
2101,  279417,  completed,  eof,  2014-06-18 21:51:10,  2014-06-18 21:51:23,  13,  modelParams|sensorParams|encoders|mad:n_466.modelParams|clParams|alpha_0.0539122868696.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_335.modelParams|spParams|synPermInactiveDec_0.0863979220962,  500,  466,  0.0539122868696,  10,  12,  5,  335,  0.0863979220962,  17.9715114447,  11.5797991255, 
2101,  279418,  completed,  eof,  2014-06-18 21:51:17,  2014-06-18 21:51:28,  11,  modelParams|sensorParams|encoders|mad:n_395.modelParams|clParams|alpha_0.0356269126919.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_287.modelParams|spParams|synPermInactiveDec_0.0854356879641,  500,  395,  0.0356269126919,  10,  12,  5,  287,  0.0854356879641,  19.329547195,  12.454838559, 
2101,  279419,  completed,  eof,  2014-06-18 21:51:18,  2014-06-18 21:51:30,  12,  modelParams|sensorParams|encoders|mad:n_443.modelParams|clParams|alpha_0.0511471621437.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_335.modelParams|spParams|synPermInactiveDec_0.0794305107188,  500,  443,  0.0511471621437,  9,  12,  5,  335,  0.0794305107188,  18.5625161725,  11.9606082773, 
2101,  279420,  completed,  eof,  2014-06-18 21:51:22,  2014-06-18 21:51:34,  12,  modelParams|sensorParams|encoders|mad:n_409.modelParams|clParams|alpha_0.0394980873081.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_287.modelParams|spParams|synPermInactiveDec_0.0936041347905,  500,  409,  0.0394980873081,  9,  12,  4,  287,  0.0936041347905,  18.793866341,  12.1096769011, 
