timestamp,LD_1,LD_2,LD_3,LD_4,LD_5,LD_6,LD_7,LD_8,RD_1,RD_2,RD_3,RD_4,RD_5,RD_6,RD_7,RD_8
2014-06-10 16:33:24.719801,-58.140599999998813,87.97280000000319,42.666600000000471,-1.6653999999980442,-106.53519999999844,39.205600000001141,41.427199999998265,43.857599999999366,-36.350400000002992,84.431600000003527,15.287799999998242,-27.075599999996484,-15.264000000002852,-27.215400000000955,-22.783800000001065,-17.507400000002235
2014-06-10 16:33:24.719801,-60.140599999998813,86.97280000000319,43.666600000000471,-2.6653999999980442,-106.53519999999844,41.205600000001141,40.427199999998265,43.857599999999366,-37.350400000002992,83.431600000003527,13.287799999998242,-29.075599999996484,-16.264000000002852,-28.215400000000955,-22.783800000001065,-16.507400000002235
2014-06-10 16:33:24.719801,-60.140599999998813,91.97280000000319,43.666600000000471,-3.6653999999980442,-107.53519999999844,41.205600000001141,39.427199999998265,42.857599999999366,-38.350400000002992,81.431600000003527,11.287799999998242,-30.075599999996484,-17.264000000002852,-28.215400000000955,-21.783800000001065,-16.507400000002235
2014-06-10 16:33:24.719801,-61.140599999998813,94.97280000000319,43.666600000000471,-4.6653999999980442,-108.53519999999844,40.205600000001141,38.427199999998265,40.857599999999366,-39.350400000002992,79.431600000003527,10.287799999998242,-31.075599999996484,-18.264000000002852,-28.215400000000955,-22.783800000001065,-15.507400000002235
2014-06-10 16:33:24.719801,-66.140599999998813,87.97280000000319,41.666600000000471,-5.6653999999980442,-110.53519999999844,37.205600000001141,37.427199999998265,38.857599999999366,-38.350400000002992,75.431600000003527,8.2877999999982421,-31.075599999996484,-20.264000000002852,-28.215400000000955,-23.783800000001065,-16.507400000002235
2014-06-10 16:33:24.719801,-70.140599999998813,79.97280000000319,39.666600000000471,-5.6653999999980442,-112.53519999999844,35.205600000001141,36.427199999998265,37.857599999999366,-37.350400000002992,74.431600000003527,6.2877999999982421,-31.075599999996484,-22.264000000002852,-29.215400000000955,-25.783800000001065,-16.507400000002235
2014-06-10 16:33:24.719801,-71.140599999998813,79.97280000000319,38.666600000000471,-6.6653999999980442,-113.53519999999844,33.205600000001141,35.427199999998265,37.857599999999366,-35.350400000002992,74.431600000003527,5.2877999999982421,-32.075599999996484,-24.264000000002852,-30.215400000000955,-26.783800000001065,-17.507400000002235
2014-06-10 16:33:24.719801,-70.140599999998813,85.97280000000319,38.666600000000471,-7.6653999999980442,-114.53519999999844,33.205600000001141,35.427199999998265,37.857599999999366,-35.350400000002992,74.431600000003527,5.2877999999982421,-33.075599999996484,-25.264000000002852,-30.215400000000955,-27.783800000001065,-17.507400000002235
2014-06-10 16:33:24.719801,-69.140599999998813,89.97280000000319,38.666600000000471,-8.6653999999980442,-114.53519999999844,33.205600000001141,36.427199999998265,37.857599999999366,-34.350400000002992,73.431600000003527,4.2877999999982421,-33.075599999996484,-25.264000000002852,-29.215400000000955,-27.783800000001065,-16.507400000002235
2014-06-10 16:33:24.719801,-72.140599999998813,83.97280000000319,38.666600000000471,-8.6653999999980442,-114.53519999999844,32.205600000001141,37.427199999998265,37.857599999999366,-34.350400000002992,72.431600000003527,3.2877999999982421,-34.075599999996484,-25.264000000002852,-27.215400000000955,-27.783800000001065,-15.507400000002235
2014-06-10 16:33:24.719801,-75.140599999998813,76.97280000000319,37.666600000000471,-6.6653999999980442,-112.53519999999844,31.205600000001141,37.427199999998265,38.857599999999366,-34.350400000002992,70.431600000003527,1.2877999999982421,-34.075599999996484,-26.264000000002852,-27.215400000000955,-26.783800000001065,-14.507400000002235
2014-06-10 16:33:24.719801,-77.140599999998813,75.97280000000319,37.666600000000471,-5.6653999999980442,-112.53519999999844,30.205600000001141,38.427199999998265,38.857599999999366,-35.350400000002992,68.431600000003527,-0.71220000000175787,-35.075599999996484,-29.264000000002852,-27.215400000000955,-26.783800000001065,-14.507400000002235
2014-06-10 16:33:24.719801,-76.140599999998813,82.97280000000319,37.666600000000471,-6.6653999999980442,-113.53519999999844,30.205600000001141,39.427199999998265,37.857599999999366,-35.350400000002992,68.431600000003527,-2.7122000000017579,-37.075599999996484,-31.264000000002852,-28.215400000000955,-27.783800000001065,-14.507400000002235
2014-06-10 16:33:24.719801,-76.140599999998813,86.97280000000319,37.666600000000471,-7.6653999999980442,-114.53519999999844,30.205600000001141,40.427199999998265,36.857599999999366,-36.350400000002992,67.431600000003527,-3.7122000000017579,-38.075599999996484,-32.264000000002852,-27.215400000000955,-27.783800000001065,-14.507400000002235
2014-06-10 16:33:24.719801,-79.140599999998813,82.97280000000319,35.666600000000471,-7.6653999999980442,-115.53519999999844,29.205600000001141,40.427199999998265,35.857599999999366,-35.350400000002992,66.431600000003527,-4.7122000000017579,-37.075599999996484,-31.264000000002852,-25.215400000000955,-28.783800000001065,-12.507400000002235
2014-06-10 16:33:24.719801,-81.140599999998813,77.97280000000319,34.666600000000471,-6.6653999999980442,-114.53519999999844,29.205600000001141,41.427199999998265,36.857599999999366,-34.350400000002992,66.431600000003527,-4.7122000000017579,-36.075599999996484,-31.264000000002852,-22.215400000000955,-28.783800000001065,-10.507400000002235
2014-06-10 16:33:24.719801,-80.140599999998813,79.97280000000319,35.666600000000471,-4.6653999999980442,-112.53519999999844,31.205600000001141,42.427199999998265,37.857599999999366,-33.350400000002992,66.431600000003527,-3.7122000000017579,-35.075599999996484,-30.264000000002852,-20.215400000000955,-25.783800000001065,-6.5074000000022352
2014-06-10 16:33:24.719801,-78.140599999998813,86.97280000000319,36.666600000000471,-3.6653999999980442,-111.53519999999844,33.205600000001141,44.427199999998265,39.857599999999366,-34.350400000002992,66.431600000003527,-3.7122000000017579,-34.075599999996484,-30.264000000002852,-19.215400000000955,-23.783800000001065,-3.5074000000022352
2014-06-10 16:33:24.719801,-77.140599999998813,90.97280000000319,37.666600000000471,-2.6653999999980442,-110.53519999999844,34.205600000001141,47.427199999998265,40.857599999999366,-34.350400000002992,65.431600000003527,-4.7122000000017579,-34.075599999996484,-29.264000000002852,-19.215400000000955,-22.783800000001065,-1.5074000000022352
2014-06-10 16:33:24.719801,-79.140599999998813,84.97280000000319,37.666600000000471,-2.6653999999980442,-110.53519999999844,32.205600000001141,49.427199999998265,39.857599999999366,-34.350400000002992,62.431600000003527,-4.7122000000017579,-34.075599999996484,-27.264000000002852,-18.215400000000955,-20.783800000001065,-0.50740000000223517
2014-06-10 16:33:24.719801,-82.140599999998813,77.97280000000319,36.666600000000471,-1.6653999999980442,-110.53519999999844,31.205600000001141,50.427199999998265,39.857599999999366,-34.350400000002992,60.431600000003527,-5.7122000000017579,-34.075599999996484,-27.264000000002852,-17.215400000000955,-20.783800000001065,0.49259999999776483
2014-06-10 16:33:24.719801,-82.140599999998813,79.97280000000319,34.666600000000471,-1.6653999999980442,-110.53519999999844,30.205600000001141,50.427199999998265,40.857599999999366,-34.350400000002992,59.431600000003527,-6.7122000000017579,-34.075599999996484,-29.264000000002852,-16.215400000000955,-20.783800000001065,1.4925999999977648
2014-06-10 16:33:24.719801,-80.140599999998813,86.97280000000319,33.666600000000471,-1.6653999999980442,-112.53519999999844,30.205600000001141,50.427199999998265,40.857599999999366,-33.350400000002992,59.431600000003527,-7.7122000000017579,-35.075599999996484,-31.264000000002852,-16.215400000000955,-21.783800000001065,2.4925999999977648
2014-06-10 16:33:24.719801,-81.140599999998813,90.97280000000319,32.666600000000471,-2.6653999999980442,-114.53519999999844,29.205600000001141,51.427199999998265,40.857599999999366,-33.350400000002992,58.431600000003527,-8.7122000000017579,-35.075599999996484,-33.264000000002852,-16.215400000000955,-21.783800000001065,3.4925999999977648
2014-06-10 16:33:24.719801,-85.140599999998813,84.97280000000319,31.666600000000471,-5.6653999999980442,-116.53519999999844,27.205600000001141,51.427199999998265,39.857599999999366,-33.350400000002992,56.431600000003527,-10.712200000001758,-36.075599999996484,-34.264000000002852,-17.215400000000955,-24.783800000001065,3.4925999999977648
2014-06-10 16:33:24.719801,-88.140599999998813,76.97280000000319,29.666600000000471,-6.6653999999980442,-116.53519999999844,25.205600000001141,50.427199999998265,37.857599999999366,-33.350400000002992,54.431600000003527,-11.712200000001758,-36.075599999996484,-33.264000000002852,-17.215400000000955,-25.783800000001065,3.4925999999977648
2014-06-10 16:33:24.719801,-89.140599999998813,76.97280000000319,28.666600000000471,-5.6653999999980442,-115.53519999999844,24.205600000001141,50.427199999998265,35.857599999999366,-31.350400000002992,52.431600000003527,-12.712200000001758,-36.075599999996484,-33.264000000002852,-17.215400000000955,-25.783800000001065,4.4925999999977648
2014-06-10 16:33:24.719801,-87.140599999998813,84.97280000000319,29.666600000000471,-4.6653999999980442,-114.53519999999844,24.205600000001141,52.427199999998265,36.857599999999366,-30.350400000002992,52.431600000003527,-12.712200000001758,-36.075599999996484,-33.264000000002852,-16.215400000000955,-24.783800000001065,5.4925999999977648
2014-06-10 16:33:24.719801,-86.140599999998813,90.97280000000319,30.666600000000471,-3.6653999999980442,-114.53519999999844,25.205600000001141,55.427199999998265,37.857599999999366,-29.350400000002992,52.431600000003527,-11.712200000001758,-36.075599999996484,-32.264000000002852,-14.215400000000955,-22.783800000001065,7.4925999999977648
2014-06-10 16:33:24.719801,-89.140599999998813,85.97280000000319,31.666600000000471,-1.6653999999980442,-114.53519999999844,26.205600000001141,58.427199999998265,39.857599999999366,-29.350400000002992,52.431600000003527,-11.712200000001758,-35.075599999996484,-32.264000000002852,-11.215400000000955,-20.783800000001065,9.4925999999977648
2014-06-10 16:33:24.719801,-91.140599999998813,78.97280000000319,30.666600000000471,-1.6653999999980442,-114.53519999999844,25.205600000001141,59.427199999998265,38.857599999999366,-28.350400000002992,51.431600000003527,-11.712200000001758,-34.075599999996484,-32.264000000002852,-10.215400000000955,-20.783800000001065,10.492599999997765
2014-06-10 16:33:24.719801,-91.140599999998813,77.97280000000319,28.666600000000471,-2.6653999999980442,-114.53519999999844,24.205600000001141,58.427199999998265,36.857599999999366,-27.350400000002992,50.431600000003527,-12.712200000001758,-33.075599999996484,-33.264000000002852,-11.215400000000955,-20.783800000001065,10.492599999997765
2014-06-10 16:33:24.719801,-90.140599999998813,83.97280000000319,25.666600000000471,-3.6653999999980442,-115.53519999999844,24.205600000001141,57.427199999998265,34.857599999999366,-26.350400000002992,50.431600000003527,-13.712200000001758,-33.075599999996484,-33.264000000002852,-12.215400000000955,-20.783800000001065,11.492599999997765
2014-06-10 16:33:24.719801,-90.140599999998813,87.97280000000319,23.666600000000471,-4.6653999999980442,-116.53519999999844,23.205600000001141,58.427199999998265,33.857599999999366,-24.350400000002992,49.431600000003527,-14.712200000001758,-33.075599999996484,-33.264000000002852,-13.215400000000955,-20.783800000001065,11.492599999997765
2014-06-10 16:33:24.719801,-95.140599999998813,81.97280000000319,22.666600000000471,-4.6653999999980442,-117.53519999999844,22.205600000001141,59.427199999998265,33.857599999999366,-22.350400000002992,49.431600000003527,-15.712200000001758,-33.075599999996484,-31.264000000002852,-13.215400000000955,-20.783800000001065,13.492599999997765
2014-06-10 16:33:24.719801,-97.140599999998813,75.97280000000319,23.666600000000471,-4.6653999999980442,-116.53519999999844,21.205600000001141,61.427199999998265,35.857599999999366,-22.350400000002992,49.431600000003527,-15.712200000001758,-33.075599999996484,-31.264000000002852,-11.215400000000955,-19.783800000001065,14.492599999997765
2014-06-10 16:33:24.719801,-96.140599999998813,76.97280000000319,25.666600000000471,-3.6653999999980442,-115.53519999999844,23.205600000001141,63.427199999998265,36.857599999999366,-23.350400000002992,49.431600000003527,-14.712200000001758,-32.075599999996484,-31.264000000002852,-9.2154000000009546,-19.783800000001065,16.492599999997765
2014-06-10 16:33:24.719801,-94.140599999998813,83.97280000000319,25.666600000000471,-3.6653999999980442,-115.53519999999844,24.205600000001141,64.427199999998265,36.857599999999366,-23.350400000002992,49.431600000003527,-13.712200000001758,-32.075599999996484,-32.264000000002852,-9.2154000000009546,-19.783800000001065,17.492599999997765
2014-06-10 16:33:24.719801,-93.140599999998813,86.97280000000319,24.666600000000471,-3.6653999999980442,-116.53519999999844,25.205600000001141,66.427199999998265,35.857599999999366,-22.350400000002992,48.431600000003527,-13.712200000001758,-33.075599999996484,-32.264000000002852,-8.2154000000009546,-18.783800000001065,18.492599999997765
2014-06-10 16:33:24.719801,-97.140599999998813,79.97280000000319,21.666600000000471,-3.6653999999980442,-118.53519999999844,22.205600000001141,67.427199999998265,33.857599999999366,-21.350400000002992,46.431600000003527,-14.712200000001758,-35.075599999996484,-32.264000000002852,-8.2154000000009546,-19.783800000001065,18.492599999997765
2014-06-10 16:33:24.719801,-100.14059999999881,71.97280000000319,18.666600000000471,-3.6653999999980442,-118.53519999999844,19.205600000001141,67.427199999998265,32.857599999999366,-21.350400000002992,43.431600000003527,-15.712200000001758,-34.075599999996484,-31.264000000002852,-7.2154000000009546,-19.783800000001065,17.492599999997765
2014-06-10 16:33:24.719801,-99.140599999998813,71.97280000000319,17.666600000000471,-4.6653999999980442,-117.53519999999844,19.205600000001141,68.427199999998265,32.857599999999366,-20.350400000002992,41.431600000003527,-15.712200000001758,-32.075599999996484,-31.264000000002852,-6.2154000000009546,-19.783800000001065,19.492599999997765
2014-06-10 16:33:24.719801,-94.140599999998813,79.97280000000319,18.666600000000471,-4.6653999999980442,-115.53519999999844,21.205600000001141,70.427199999998265,34.857599999999366,-18.350400000002992,41.431600000003527,-14.712200000001758,-30.075599999996484,-30.264000000002852,-6.2154000000009546,-18.783800000001065,21.492599999997765
2014-06-10 16:33:24.719801,-91.140599999998813,86.97280000000319,20.666600000000471,-4.6653999999980442,-113.53519999999844,23.205600000001141,74.427199999998265,36.857599999999366,-16.350400000002992,43.431600000003527,-11.712200000001758,-28.075599999996484,-29.264000000002852,-4.2154000000009546,-15.783800000001065,23.492599999997765
2014-06-10 16:33:24.719801,-91.140599999998813,83.97280000000319,21.666600000000471,-1.6653999999980442,-112.53519999999844,26.205600000001141,78.427199999998265,39.857599999999366,-12.350400000002992,45.431600000003527,-8.7122000000017579,-26.075599999996484,-27.264000000002852,-2.2154000000009546,-12.783800000001065,27.492599999997765
2014-06-10 16:33:24.719801,-93.140599999998813,78.97280000000319,22.666600000000471,0.33460000000195578,-111.53519999999844,26.205600000001141,79.427199999998265,40.857599999999366,-11.350400000002992,46.431600000003527,-7.7122000000017579,-26.075599999996484,-26.264000000002852,0.78459999999904539,-10.783800000001065,29.492599999997765
2014-06-10 16:33:24.719801,-91.140599999998813,77.97280000000319,22.666600000000471,0.33460000000195578,-110.53519999999844,25.205600000001141,78.427199999998265,39.857599999999366,-11.350400000002992,44.431600000003527,-8.7122000000017579,-26.075599999996484,-26.264000000002852,2.7845999999990454,-8.7838000000010652,30.492599999997765
2014-06-10 16:33:24.719801,-88.140599999998813,82.97280000000319,21.666600000000471,0.33460000000195578,-111.53519999999844,25.205600000001141,78.427199999998265,37.857599999999366,-11.350400000002992,42.431600000003527,-9.7122000000017579,-27.075599999996484,-27.264000000002852,2.7845999999990454,-7.7838000000010652,31.492599999997765
2014-06-10 16:33:24.719801,-87.140599999998813,84.97280000000319,20.666600000000471,-0.66539999999804422,-112.53519999999844,25.205600000001141,79.427199999998265,37.857599999999366,-12.350400000002992,40.431600000003527,-10.712200000001758,-28.075599999996484,-28.264000000002852,2.7845999999990454,-7.7838000000010652,32.492599999997765
2014-06-10 16:33:24.719801,-92.140599999998813,76.97280000000319,18.666600000000471,-0.66539999999804422,-113.53519999999844,23.205600000001141,81.427199999998265,37.857599999999366,-12.350400000002992,38.431600000003527,-11.712200000001758,-27.075599999996484,-28.264000000002852,2.7845999999990454,-7.7838000000010652,34.492599999997765
2014-06-10 16:33:24.719801,-96.140599999998813,67.97280000000319,16.666600000000471,-0.66539999999804422,-113.53519999999844,21.205600000001141,82.427199999998265,37.857599999999366,-12.350400000002992,37.431600000003527,-11.712200000001758,-27.075599999996484,-27.264000000002852,2.7845999999990454,-7.7838000000010652,35.492599999997765
2014-06-10 16:33:24.719801,-98.140599999998813,66.97280000000319,14.666600000000471,-0.66539999999804422,-113.53519999999844,21.205600000001141,82.427199999998265,37.857599999999366,-12.350400000002992,35.431600000003527,-11.712200000001758,-26.075599999996484,-26.264000000002852,4.7845999999990454,-7.7838000000010652,36.492599999997765
2014-06-10 16:33:24.719801,-96.140599999998813,71.97280000000319,14.666600000000471,-1.6653999999980442,-112.53519999999844,22.205600000001141,83.427199999998265,36.857599999999366,-12.350400000002992,35.431600000003527,-10.712200000001758,-25.075599999996484,-26.264000000002852,5.7845999999990454,-6.7838000000010652,37.492599999997765
2014-06-10 16:33:24.719801,-95.140599999998813,75.97280000000319,15.666600000000471,-1.6653999999980442,-112.53519999999844,24.205600000001141,84.427199999998265,36.857599999999366,-11.350400000002992,34.431600000003527,-10.712200000001758,-25.075599999996484,-26.264000000002852,6.7845999999990454,-5.7838000000010652,38.492599999997765
2014-06-10 16:33:24.719801,-97.140599999998813,70.97280000000319,15.666600000000471,0.33460000000195578,-111.53519999999844,24.205600000001141,86.427199999998265,35.857599999999366,-9.3504000000029919,33.431600000003527,-11.712200000001758,-24.075599999996484,-25.264000000002852,7.7845999999990454,-5.7838000000010652,39.492599999997765
2014-06-10 16:33:24.719801,-100.14059999999881,63.97280000000319,15.666600000000471,1.3346000000019558,-110.53519999999844,24.205600000001141,87.427199999998265,36.857599999999366,-9.3504000000029919,31.431600000003527,-11.712200000001758,-23.075599999996484,-25.264000000002852,7.7845999999990454,-5.7838000000010652,40.492599999997765
2014-06-10 16:33:24.719801,-99.140599999998813,63.97280000000319,14.666600000000471,1.3346000000019558,-108.53519999999844,24.205600000001141,88.427199999998265,36.857599999999366,-10.350400000002992,28.431600000003527,-11.712200000001758,-23.075599999996484,-25.264000000002852,8.7845999999990454,-5.7838000000010652,42.492599999997765
2014-06-10 16:33:24.719801,-97.140599999998813,69.97280000000319,14.666600000000471,0.33460000000195578,-108.53519999999844,25.205600000001141,89.427199999998265,37.857599999999366,-11.350400000002992,27.431600000003527,-11.712200000001758,-23.075599999996484,-25.264000000002852,8.7845999999990454,-4.7838000000010652,43.492599999997765
2014-06-10 16:33:24.719801,-96.140599999998813,71.97280000000319,14.666600000000471,-0.66539999999804422,-108.53519999999844,26.205600000001141,91.427199999998265,38.857599999999366,-11.350400000002992,26.431600000003527,-11.712200000001758,-23.075599999996484,-25.264000000002852,9.7845999999990454,-3.7838000000010652,45.492599999997765
2014-06-10 16:33:24.719801,-98.140599999998813,64.97280000000319,14.666600000000471,0.33460000000195578,-109.53519999999844,26.205600000001141,92.427199999998265,39.857599999999366,-8.3504000000029919,26.431600000003527,-10.712200000001758,-22.075599999996484,-24.264000000002852,10.784599999999045,-1.7838000000010652,48.492599999997765
2014-06-10 16:33:24.719801,-101.14059999999881,57.97280000000319,14.666600000000471,0.33460000000195578,-109.53519999999844,25.205600000001141,93.427199999998265,39.857599999999366,-6.3504000000029919,25.431600000003527,-10.712200000001758,-21.075599999996484,-23.264000000002852,11.784599999999045,-1.7838000000010652,48.492599999997765
2014-06-10 16:33:24.719801,-101.14059999999881,57.97280000000319,13.666600000000471,0.33460000000195578,-108.53519999999844,25.205600000001141,92.427199999998265,38.857599999999366,-4.3504000000029919,25.431600000003527,-10.712200000001758,-19.075599999996484,-22.264000000002852,11.784599999999045,-1.7838000000010652,48.492599999997765
2014-06-10 16:33:24.719801,-99.140599999998813,63.97280000000319,13.666600000000471,0.33460000000195578,-107.53519999999844,26.205600000001141,92.427199999998265,37.857599999999366,-4.3504000000029919,25.431600000003527,-10.712200000001758,-18.075599999996484,-22.264000000002852,12.784599999999045,-0.7838000000010652,49.492599999997765
2014-06-10 16:33:24.719801,-98.140599999998813,67.97280000000319,14.666600000000471,0.33460000000195578,-106.53519999999844,27.205600000001141,93.427199999998265,38.857599999999366,-3.3504000000029919,25.431600000003527,-10.712200000001758,-18.075599999996484,-21.264000000002852,12.784599999999045,0.2161999999989348,50.492599999997765
2014-06-10 16:33:24.719801,-102.14059999999881,60.97280000000319,14.666600000000471,1.3346000000019558,-108.53519999999844,27.205600000001141,95.427199999998265,39.857599999999366,-2.3504000000029919,26.431600000003527,-10.712200000001758,-18.075599999996484,-20.264000000002852,14.784599999999045,1.2161999999989348,52.492599999997765
2014-06-10 16:33:24.719801,-105.14059999999881,52.97280000000319,14.666600000000471,3.3346000000019558,-110.53519999999844,26.205600000001141,96.427199999998265,39.857599999999366,-1.3504000000029919,25.431600000003527,-11.712200000001758,-18.075599999996484,-19.264000000002852,15.784599999999045,2.2161999999989348,53.492599999997765
2014-06-10 16:33:24.719801,-105.14059999999881,52.97280000000319,14.666600000000471,5.3346000000019558,-111.53519999999844,24.205600000001141,96.427199999998265,39.857599999999366,0.64959999999700813,23.431600000003527,-11.712200000001758,-17.075599999996484,-18.264000000002852,16.784599999999045,1.2161999999989348,54.492599999997765
2014-06-10 16:33:24.719801,-102.14059999999881,58.97280000000319,14.666600000000471,4.3346000000019558,-111.53519999999844,25.205600000001141,97.427199999998265,38.857599999999366,0.64959999999700813,22.431600000003527,-11.712200000001758,-16.075599999996484,-19.264000000002852,16.784599999999045,2.2161999999989348,55.492599999997765
2014-06-10 16:33:24.719801,-99.140599999998813,61.97280000000319,15.666600000000471,4.3346000000019558,-110.53519999999844,26.205600000001141,98.427199999998265,38.857599999999366,0.64959999999700813,22.431600000003527,-10.712200000001758,-15.075599999996484,-18.264000000002852,17.784599999999045,3.2161999999989348,56.492599999997765
2014-06-10 16:33:24.719801,-100.14059999999881,55.97280000000319,16.666600000000471,3.3346000000019558,-108.53519999999844,26.205600000001141,100.42719999999827,40.857599999999366,0.64959999999700813,23.431600000003527,-8.7122000000017579,-12.075599999996484,-16.264000000002852,18.784599999999045,6.2161999999989348,59.492599999997765
2014-06-10 16:33:24.719801,-103.14059999999881,48.97280000000319,17.666600000000471,4.3346000000019558,-107.53519999999844,26.205600000001141,100.42719999999827,42.857599999999366,1.6495999999970081,23.431600000003527,-8.7122000000017579,-11.075599999996484,-14.264000000002852,20.784599999999045,8.2161999999989348,61.492599999997765
2014-06-10 16:33:24.719801,-104.14059999999881,47.97280000000319,17.666600000000471,5.3346000000019558,-107.53519999999844,26.205600000001141,100.42719999999827,42.857599999999366,0.64959999999700813,21.431600000003527,-8.7122000000017579,-11.075599999996484,-13.264000000002852,22.784599999999045,8.2161999999989348,62.492599999997765
2014-06-10 16:33:24.719801,-104.14059999999881,53.97280000000319,17.666600000000471,5.3346000000019558,-108.53519999999844,25.205600000001141,99.427199999998265,40.857599999999366,-1.3504000000029919,19.431600000003527,-9.7122000000017579,-12.075599999996484,-14.264000000002852,22.784599999999045,8.2161999999989348,62.492599999997765
2014-06-10 16:33:24.719801,-105.14059999999881,57.97280000000319,16.666600000000471,3.3346000000019558,-108.53519999999844,25.205600000001141,99.427199999998265,39.857599999999366,-2.3504000000029919,17.431600000003527,-10.712200000001758,-13.075599999996484,-16.264000000002852,21.784599999999045,7.2161999999989348,62.492599999997765
2014-06-10 16:33:24.719801,-108.14059999999881,50.97280000000319,15.666600000000471,2.3346000000019558,-109.53519999999844,24.205600000001141,98.427199999998265,37.857599999999366,-2.3504000000029919,16.431600000003527,-11.712200000001758,-13.075599999996484,-17.264000000002852,20.784599999999045,8.2161999999989348,63.492599999997765
2014-06-10 16:33:24.719801,-109.14059999999881,42.97280000000319,14.666600000000471,3.3346000000019558,-109.53519999999844,23.205600000001141,98.427199999998265,37.857599999999366,-0.35040000000299187,16.431600000003527,-11.712200000001758,-12.075599999996484,-17.264000000002852,19.784599999999045,8.2161999999989348,64.492599999997765
2014-06-10 16:33:24.719801,-107.14059999999881,41.97280000000319,14.666600000000471,4.3346000000019558,-110.53519999999844,22.205600000001141,98.427199999998265,37.857599999999366,1.6495999999970081,16.431600000003527,-12.712200000001758,-11.075599999996484,-15.264000000002852,19.784599999999045,9.2161999999989348,64.492599999997765
2014-06-10 16:33:24.719801,-104.14059999999881,47.97280000000319,14.666600000000471,3.3346000000019558,-111.53519999999844,22.205600000001141,98.427199999998265,36.857599999999366,1.6495999999970081,15.431600000003527,-13.712200000001758,-10.075599999996484,-14.264000000002852,19.784599999999045,9.2161999999989348,65.492599999997765
2014-06-10 16:33:24.719801,-103.14059999999881,51.97280000000319,15.666600000000471,3.3346000000019558,-112.53519999999844,22.205600000001141,99.427199999998265,36.857599999999366,0.64959999999700813,14.431600000003527,-13.712200000001758,-10.075599999996484,-14.264000000002852,20.784599999999045,9.2161999999989348,66.492599999997765
2014-06-10 16:33:24.719801,-106.14059999999881,47.97280000000319,16.666600000000471,2.3346000000019558,-111.53519999999844,21.205600000001141,99.427199999998265,37.857599999999366,-0.35040000000299187,13.431600000003527,-13.712200000001758,-10.075599999996484,-13.264000000002852,22.784599999999045,10.216199999998935,68.492599999997765
2014-06-10 16:33:24.719801,-109.14059999999881,40.97280000000319,16.666600000000471,2.3346000000019558,-110.53519999999844,20.205600000001141,98.427199999998265,37.857599999999366,-1.3504000000029919,12.431600000003527,-13.712200000001758,-10.075599999996484,-13.264000000002852,23.784599999999045,11.216199999998935,69.492599999997765
